id: 0x4f4, data: ['0x00', '0x00', '0x00', '0x00', '0x7d', '0x00', '0x00', '0xee'], timestamp: 1723602079.8425741
id: 0x49e, data: ['0x9e', '0x20', '0x97', '0x60', '0x51', '0xa0', '0x52', '0x77'], timestamp: 1723602199.196074
id: 0x1e9, data: ['0x5c', '0x00', '0x22', '0xdd', '0x08', '0xc3', '0x00', '0x6e'], timestamp: 1723602199.2270734
id: 0x19c, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x1e', '0xf7', '0x00'], timestamp: 1723602199.2590737
id: 0x508, data: ['0x2f', '0x15', '0x2d', '0x54', '0xf2', '0x07', '0xf5', '0x3c'], timestamp: 1723602199.2910733
id: 0x037, data: ['0x00', '0x00', '0x00', '0x16', '0x26', '0x1f', '0x2f', '0x44'], timestamp: 1723602199.3220754
id: 0x1f6, data: ['0x00', '0x17', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602199.360075
id: 0x298, data: ['0xde', '0xda', '0xda', '0x50', '0xf5', '0x14', '0x4d', '0xe2'], timestamp: 1723602199.4030757
id: 0x474, data: ['0x52', '0x00', '0x00', '0x00', '0x3e', '0x74', '0x3c', '0x23'], timestamp: 1723602199.4405742
id: 0x2cb, data: ['0x00', '0x1a', '0x00', '0x00', '0x00', '0x03', '0xef', '0x00'], timestamp: 1723602199.4730735
id: 0x472, data: ['0x53', '0x8c', '0x87', '0xff', '0x4a', '0x71', '0xa7', '0x00'], timestamp: 1723602199.5040746
id: 0x76a, data: ['0xf8', '0x5e', '0x00', '0x00', '0xf8', '0x00', '0x00', '0x36'], timestamp: 1723602199.536074
id: 0x1cc, data: ['0xa6', '0xec', '0x10', '0x8f', '0x83', '0xd1', '0x82', '0xea'], timestamp: 1723602199.5670738
id: 0x5a3, data: ['0x00', '0x00', '0x00', '0xb2', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602199.599574
id: 0x146, data: ['0xb9', '0xb6', '0x81', '0x00', '0xc2', '0x00', '0x00', '0x00'], timestamp: 1723602199.6310737
id: 0x36d, data: ['0xe7', '0xae', '0x31', '0x90', '0xf0', '0xf7', '0x14', '0x83'], timestamp: 1723602199.6620739
id: 0x30e, data: ['0x00', '0xf6', '0x00', '0xf9', '0x27', '0x00', '0xcf', '0x95'], timestamp: 1723602199.692574
id: 0x170, data: ['0xb1', '0x92', '0xb9', '0x00', '0x0d', '0x3c', '0x00', '0x00'], timestamp: 1723602199.7235737
id: 0x010, data: ['0x9a', '0x00', '0x24', '0x09', '0x71', '0x00', '0xb1', '0x1b'], timestamp: 1723602199.7560735
id: 0x198, data: ['0x7a', '0x00', '0x01', '0x00', '0x00', '0x3c', '0x00', '0x00'], timestamp: 1723602199.7870736
id: 0x35d, data: ['0x00', '0x00', '0x00', '0x58', '0x00', '0x00', '0x00', '0xc6'], timestamp: 1723602199.8175733
id: 0x5b1, data: ['0x00', '0x17', '0xf1', '0x00', '0xf4', '0x10', '0x44', '0x8c'], timestamp: 1723602199.8495739
id: 0x558, data: ['0xb8', '0xd1', '0x14', '0xca', '0xf9', '0x25', '0x22', '0x00'], timestamp: 1723602199.881074
id: 0x67b, data: ['0x00', '0xc5', '0x00', '0x0b', '0xba', '0xcc', '0x00', '0xac'], timestamp: 1723602199.9110734
id: 0x527, data: ['0x62', '0xec', '0x00', '0x30', '0x00', '0xb2', '0x4e', '0xf0'], timestamp: 1723602199.9400737
id: 0x369, data: ['0x36', '0x47', '0x77', '0x65', '0x71', '0x3c', '0x92', '0x15'], timestamp: 1723602199.968074
id: 0x548, data: ['0x00', '0x00', '0x00', '0xb1', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602199.9970758
id: 0x7f0, data: ['0x00', '0x2f', '0x00', '0x3d', '0xd1', '0x00', '0x2d', '0x00'], timestamp: 1723602200.028074
id: 0x00e, data: ['0x00', '0x00', '0x00', '0xa5', '0x00', '0x2a', '0xbe', '0x15'], timestamp: 1723602200.058574
id: 0x63d, data: ['0x32', '0x10', '0xc9', '0x21', '0x8e', '0x13', '0xea', '0x4d'], timestamp: 1723602200.0900748
id: 0x61e, data: ['0xe3', '0x49', '0x6e', '0x59', '0x15', '0x32', '0xce', '0xf8'], timestamp: 1723602200.1200738
id: 0x178, data: ['0x48', '0x5f', '0xd2', '0xb2', '0x70', '0xfa', '0x00', '0x30'], timestamp: 1723602200.1480737
id: 0x2a5, data: ['0xff', '0x00', '0xb7', '0x9d', '0x00', '0xec', '0x00', '0xa3'], timestamp: 1723602200.1780736
id: 0x0ea, data: ['0x00', '0x00', '0x00', '0x00', '0x43', '0x00', '0x00', '0x00'], timestamp: 1723602200.2080734
id: 0x1a7, data: ['0x76', '0x1d', '0x47', '0xb5', '0x00', '0xd1', '0xee', '0x00'], timestamp: 1723602200.2390738
id: 0x5cb, data: ['0xfe', '0xe3', '0x92', '0x18', '0x05', '0xca', '0x28', '0x00'], timestamp: 1723602200.2710736
id: 0x7a4, data: ['0x5c', '0x00', '0xbd', '0xd9', '0x00', '0x00', '0x3c', '0x11'], timestamp: 1723602200.302574
id: 0x36c, data: ['0x00', '0x39', '0x9e', '0x00', '0xb7', '0x00', '0x00', '0xc9'], timestamp: 1723602200.3320735
id: 0x4a6, data: ['0x00', '0x00', '0x00', '0x00', '0xf7', '0x00', '0x00', '0x00'], timestamp: 1723602200.360074
id: 0x367, data: ['0x26', '0x00', '0x00', '0x7d', '0xaa', '0x36', '0x93', '0x97'], timestamp: 1723602200.3900752
id: 0x52c, data: ['0x00', '0xf3', '0xf0', '0x00', '0x45', '0xac', '0x76', '0x33'], timestamp: 1723602200.4200737
id: 0x09e, data: ['0x00', '0x00', '0x4e', '0xce', '0x00', '0xc7', '0xe6', '0x00'], timestamp: 1723602200.449074
id: 0x2e8, data: ['0x00', '0x00', '0x00', '0x00', '0x0b', '0x00', '0x00', '0x00'], timestamp: 1723602200.4790738
id: 0x151, data: ['0xba', '0x8c', '0x66', '0x00', '0x8e', '0x9f', '0x00', '0x2b'], timestamp: 1723602200.509074
id: 0x042, data: ['0x00', '0x6c', '0x00', '0x00', '0x00', '0x97', '0x00', '0x00'], timestamp: 1723602200.5400739
id: 0x04e, data: ['0x23', '0x0f', '0xf7', '0x3a', '0xc7', '0x08', '0xb6', '0xf3'], timestamp: 1723602200.5695736
id: 0x56b, data: ['0xdb', '0x00', '0x20', '0xd6', '0xcb', '0x87', '0x00', '0x89'], timestamp: 1723602200.5990732
id: 0x366, data: ['0x00', '0x05', '0x00', '0x83', '0x00', '0x00', '0xc2', '0x55'], timestamp: 1723602200.6310737
id: 0x239, data: ['0x00', '0x54', '0x09', '0xb2', '0x13', '0xd7', '0x0e', '0x8b'], timestamp: 1723602200.6605735
id: 0x7ab, data: ['0x00', '0x11', '0x00', '0x00', '0x00', '0xc1', '0x00', '0x00'], timestamp: 1723602200.6910734
id: 0x726, data: ['0x9e', '0x92', '0x0e', '0x3a', '0xe5', '0xe8', '0xfd', '0x00'], timestamp: 1723602200.7220736
id: 0x5a0, data: ['0x00', '0x00', '0x00', '0x78', '0x08', '0x0c', '0x5d', '0x00'], timestamp: 1723602200.753074
id: 0x2dc, data: ['0x64', '0x00', '0xea', '0x28', '0x73', '0x00', '0xb0', '0x58'], timestamp: 1723602200.7815738
id: 0x66c, data: ['0x00', '0x38', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602200.8095734
id: 0x7ab, data: ['0x5a', '0x0c', '0x4e', '0xf4', '0x9e', '0x62', '0x62', '0x65'], timestamp: 1723602200.8375733
id: 0x2d9, data: ['0x04', '0x00', '0x79', '0x3a', '0xfe', '0x00', '0x00', '0x00'], timestamp: 1723602200.8680737
id: 0x47b, data: ['0xb9', '0x76', '0x14', '0x70', '0x00', '0x00', '0x88', '0xee'], timestamp: 1723602200.8980737
id: 0x724, data: ['0x9a', '0xf8', '0x96', '0xc1', '0x87', '0x00', '0x72', '0x00'], timestamp: 1723602200.9275734
id: 0x638, data: ['0x65', '0x00', '0x00', '0x00', '0x21', '0x00', '0x96', '0xe3'], timestamp: 1723602200.9580734
id: 0x254, data: ['0x00', '0x00', '0xa7', '0x00', '0x00', '0x00', '0x97', '0xca'], timestamp: 1723602200.988073
id: 0x749, data: ['0x00', '0x00', '0x00', '0x58', '0x00', '0x00', '0xa8', '0x00'], timestamp: 1723602201.020073
id: 0x2b2, data: ['0x00', '0xf4', '0xd1', '0x00', '0x00', '0x00', '0xfa', '0xba'], timestamp: 1723602201.0530767
id: 0x1af, data: ['0x00', '0x16', '0x0a', '0x10', '0x37', '0xf3', '0x00', '0x59'], timestamp: 1723602201.0885735
id: 0x535, data: ['0xa8', '0x00', '0x00', '0x89', '0x00', '0x00', '0x81', '0x00'], timestamp: 1723602201.120575
id: 0x623, data: ['0x7a', '0x00', '0xbc', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602201.1540818
id: 0x635, data: ['0xe7', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602201.1870773
id: 0x232, data: ['0xc5', '0x00', '0x00', '0x00', '0x00', '0x00', '0xb4', '0x00'], timestamp: 1723602201.2175744
id: 0x516, data: ['0x83', '0x00', '0x1a', '0x00', '0x6c', '0x00', '0x00', '0x00'], timestamp: 1723602201.2490742
id: 0x604, data: ['0xda', '0x00', '0x56', '0x87', '0x00', '0xe8', '0x7c', '0xc3'], timestamp: 1723602201.2805743
id: 0x37c, data: ['0x00', '0x00', '0xa6', '0x50', '0x00', '0xd4', '0x18', '0x8e'], timestamp: 1723602201.3135736
id: 0x13b, data: ['0xbc', '0x44', '0x1d', '0x00', '0x00', '0x19', '0x4f', '0xb3'], timestamp: 1723602201.344574
id: 0x613, data: ['0x90', '0x18', '0xbe', '0x00', '0x94', '0x71', '0x96', '0x00'], timestamp: 1723602201.379574
id: 0x71b, data: ['0x00', '0x00', '0xf0', '0xfc', '0x00', '0x00', '0x00', '0x7c'], timestamp: 1723602201.4130743
id: 0x0e8, data: ['0x00', '0x40', '0x24', '0xba', '0x00', '0x3e', '0x00', '0x17'], timestamp: 1723602201.4445736
id: 0x538, data: ['0x09', '0x00', '0x39', '0xbc', '0x00', '0x00', '0x80', '0x56'], timestamp: 1723602201.4755745
id: 0x1db, data: ['0xc2', '0x00', '0x00', '0x00', '0x00', '0x00', '0x6a', '0x00'], timestamp: 1723602201.5115743
id: 0x05a, data: ['0x4f', '0xf4', '0x1a', '0x5d', '0x89', '0xc0', '0x4e', '0x34'], timestamp: 1723602201.544074
id: 0x648, data: ['0x00', '0xdd', '0xae', '0x0f', '0x2d', '0x01', '0x7e', '0x00'], timestamp: 1723602201.5765743
id: 0x697, data: ['0x72', '0x58', '0x00', '0x00', '0x00', '0xd8', '0x00', '0xf6'], timestamp: 1723602201.611075
id: 0x253, data: ['0x04', '0x94', '0xb4', '0x00', '0x00', '0x50', '0x6b', '0x00'], timestamp: 1723602201.646574
id: 0x269, data: ['0x3e', '0xdf', '0x00', '0x00', '0x00', '0x00', '0x3e', '0x41'], timestamp: 1723602201.6780736
id: 0x159, data: ['0x43', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602201.7105746
id: 0x78c, data: ['0x00', '0x90', '0x8a', '0xe6', '0x14', '0xe3', '0xac', '0x86'], timestamp: 1723602201.7420735
id: 0x590, data: ['0x00', '0xfe', '0x5a', '0x6d', '0x00', '0xae', '0x00', '0x00'], timestamp: 1723602201.772075
id: 0x7d2, data: ['0x97', '0xa7', '0xac', '0xa2', '0x24', '0xc5', '0xe7', '0x00'], timestamp: 1723602201.8045735
id: 0x225, data: ['0x82', '0xc9', '0x00', '0x00', '0x00', '0xa9', '0x00', '0xd9'], timestamp: 1723602201.8350737
id: 0x4ed, data: ['0x63', '0xb4', '0x1f', '0x00', '0x4d', '0x00', '0x35', '0x99'], timestamp: 1723602201.8670743
id: 0x29e, data: ['0x4c', '0x6c', '0xed', '0xb2', '0xed', '0x00', '0x00', '0x6b'], timestamp: 1723602201.8995738
id: 0x100, data: ['0x00', '0x00', '0x00', '0x84', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602201.9325745
id: 0x73c, data: ['0x00', '0xfb', '0xf7', '0xf7', '0x82', '0xca', '0x92', '0x92'], timestamp: 1723602201.9655738
id: 0x2bd, data: ['0x00', '0x00', '0xb5', '0xaf', '0x00', '0x00', '0x91', '0x00'], timestamp: 1723602201.999574
id: 0x1f7, data: ['0x00', '0x6e', '0x00', '0x00', '0x1c', '0x07', '0x94', '0x00'], timestamp: 1723602202.0360754
id: 0x585, data: ['0x00', '0xae', '0xbc', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602202.070574
id: 0x637, data: ['0x00', '0x00', '0x00', '0xbc', '0x3b', '0x00', '0x00', '0x00'], timestamp: 1723602202.098574
id: 0x2ec, data: ['0x00', '0xdd', '0x00', '0x00', '0xcf', '0x00', '0x32', '0x00'], timestamp: 1723602202.1285741
id: 0x46d, data: ['0x00', '0xc7', '0xd3', '0x4f', '0x00', '0x46', '0x4c', '0x00'], timestamp: 1723602202.1585739
id: 0x0c6, data: ['0x00', '0x1f', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602202.191074
id: 0x27e, data: ['0x11', '0x18', '0x02', '0x00', '0x00', '0x00', '0xf5', '0x00'], timestamp: 1723602202.2205737
id: 0x4eb, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0xa6', '0x00', '0x00'], timestamp: 1723602202.2510736
id: 0x2a9, data: ['0x14', '0x07', '0x3d', '0x00', '0x51', '0x79', '0x4a', '0x73'], timestamp: 1723602202.2810738
id: 0x4ce, data: ['0x73', '0xd2', '0x92', '0x37', '0xef', '0x28', '0xb1', '0x0c'], timestamp: 1723602202.3115735
id: 0x289, data: ['0x3f', '0x3b', '0x6d', '0xc2', '0xf4', '0x69', '0x3d', '0x0d'], timestamp: 1723602202.342574
id: 0x6c0, data: ['0xa0', '0x00', '0x67', '0xa4', '0xb2', '0x90', '0x58', '0x48'], timestamp: 1723602202.3720734
id: 0x762, data: ['0x7e', '0x00', '0x00', '0x6f', '0x00', '0xad', '0x4f', '0x16'], timestamp: 1723602202.4030738
id: 0x36a, data: ['0x8f', '0xf9', '0xb6', '0x75', '0x81', '0xa9', '0x8c', '0x00'], timestamp: 1723602202.434074
id: 0x151, data: ['0xe2', '0x00', '0x8f', '0xec', '0x00', '0x00', '0x00', '0xfb'], timestamp: 1723602202.4635737
id: 0x237, data: ['0x00', '0x00', '0x00', '0x00', '0x3e', '0x00', '0x00', '0x00'], timestamp: 1723602202.4980736
id: 0x78f, data: ['0xbb', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x60'], timestamp: 1723602202.5300732
id: 0x3b7, data: ['0x00', '0x00', '0x7a', '0xd6', '0x00', '0xab', '0x64', '0x00'], timestamp: 1723602202.560574
id: 0x48b, data: ['0xac', '0xc5', '0x00', '0xa4', '0xc7', '0xf4', '0xe2', '0x00'], timestamp: 1723602202.5900738
id: 0x3df, data: ['0x00', '0x00', '0xb3', '0x00', '0x40', '0x00', '0x00', '0x00'], timestamp: 1723602202.619574
id: 0x4a6, data: ['0x00', '0xe3', '0x00', '0x4d', '0x23', '0x00', '0x00', '0xe9'], timestamp: 1723602202.6495736
id: 0x7d2, data: ['0x6b', '0x00', '0x4b', '0x00', '0x10', '0x66', '0x28', '0xe8'], timestamp: 1723602202.6820734
id: 0x424, data: ['0x44', '0x63', '0x12', '0x01', '0x3a', '0x18', '0x00', '0x5f'], timestamp: 1723602202.7135737
id: 0x1fc, data: ['0x1a', '0xd9', '0xda', '0xf4', '0x1b', '0x00', '0x00', '0x66'], timestamp: 1723602202.7445736
id: 0x278, data: ['0x00', '0x00', '0x2e', '0x00', '0x75', '0x00', '0xe5', '0x00'], timestamp: 1723602202.7750738
id: 0x4bb, data: ['0xea', '0x23', '0x00', '0x68', '0xe1', '0x00', '0x31', '0x00'], timestamp: 1723602202.8055737
id: 0x784, data: ['0x00', '0x00', '0x00', '0x11', '0x3f', '0x00', '0xa4', '0x00'], timestamp: 1723602202.835574
id: 0x4db, data: ['0x00', '0x28', '0x00', '0x00', '0x00', '0x19', '0x38', '0x00'], timestamp: 1723602202.865574
id: 0x0be, data: ['0x00', '0x08', '0x00', '0x00', '0x00', '0x00', '0xa3', '0x00'], timestamp: 1723602202.8980737
id: 0x5ee, data: ['0x00', '0x02', '0x16', '0x3c', '0x00', '0x00', '0x00', '0x91'], timestamp: 1723602202.9295738
id: 0x6a2, data: ['0xef', '0x00', '0x00', '0x00', '0x46', '0x00', '0x0a', '0x7d'], timestamp: 1723602202.959574
id: 0x6db, data: ['0x00', '0x1c', '0x00', '0x00', '0x17', '0xe4', '0xef', '0x00'], timestamp: 1723602202.9910738
id: 0x4ba, data: ['0x00', '0x71', '0x96', '0xe7', '0x00', '0xb8', '0x87', '0x00'], timestamp: 1723602203.0205736
id: 0x3f9, data: ['0x96', '0x3c', '0x78', '0xc0', '0x65', '0x03', '0x1a', '0xb6'], timestamp: 1723602203.0505738
id: 0x21c, data: ['0x6e', '0x00', '0x00', '0x00', '0xdc', '0xa9', '0x3d', '0x00'], timestamp: 1723602203.0815742
id: 0x199, data: ['0xa5', '0x9f', '0xb7', '0xa8', '0x9a', '0x5b', '0x3d', '0xe5'], timestamp: 1723602203.1120737
id: 0x6c6, data: ['0x00', '0x71', '0xad', '0x2d', '0x00', '0x00', '0xf2', '0x00'], timestamp: 1723602203.1430738
id: 0x6bd, data: ['0x05', '0x00', '0x00', '0x0a', '0x00', '0x00', '0x43', '0x00'], timestamp: 1723602203.1735737
id: 0x34b, data: ['0xa8', '0x47', '0xb0', '0xd5', '0xe1', '0x92', '0x9a', '0x3e'], timestamp: 1723602203.203574
id: 0x2d9, data: ['0x00', '0x18', '0x5d', '0x5c', '0xc1', '0xd3', '0x00', '0xa6'], timestamp: 1723602203.2345736
id: 0x444, data: ['0x94', '0xe5', '0xdb', '0x00', '0x39', '0x00', '0x0f', '0x2e'], timestamp: 1723602203.265074
id: 0x4a0, data: ['0x64', '0x5d', '0x5f', '0x00', '0xc1', '0xac', '0x00', '0x00'], timestamp: 1723602203.296074
id: 0x695, data: ['0xe2', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602203.326574
id: 0x7cf, data: ['0xaf', '0x51', '0x4d', '0x00', '0x00', '0x03', '0x3b', '0xd3'], timestamp: 1723602203.3565736
id: 0x63c, data: ['0x00', '0x00', '0x00', '0x66', '0x00', '0x0e', '0x00', '0x91'], timestamp: 1723602203.3860738
id: 0x0e0, data: ['0x4f', '0x2f', '0x00', '0x17', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602203.4170735
id: 0x12b, data: ['0x00', '0x00', '0xde', '0xf7', '0x00', '0x00', '0x00', '0xca'], timestamp: 1723602203.4480727
id: 0x6fa, data: ['0x73', '0x00', '0x00', '0x07', '0x76', '0xf4', '0x00', '0x3f'], timestamp: 1723602203.4775736
id: 0x553, data: ['0x44', '0x5e', '0x80', '0x28', '0x81', '0xcf', '0xb8', '0xe9'], timestamp: 1723602203.5080736
id: 0x44b, data: ['0x00', '0x32', '0x24', '0x00', '0x82', '0xd6', '0x00', '0x00'], timestamp: 1723602203.5375733
id: 0x442, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0xbf', '0x00', '0x00'], timestamp: 1723602203.5675738
id: 0x425, data: ['0xe2', '0x91', '0x49', '0x2c', '0xe6', '0xc5', '0xad', '0x90'], timestamp: 1723602203.5975735
id: 0x0a9, data: ['0x00', '0x00', '0x00', '0x00', '0x0e', '0x00', '0x00', '0x00'], timestamp: 1723602203.6265738
id: 0x06e, data: ['0xe7', '0x00', '0x00', '0xc5', '0x00', '0x00', '0xd0', '0x00'], timestamp: 1723602203.6565735
id: 0x51a, data: ['0x00', '0x00', '0x59', '0x00', '0x71', '0x00', '0x00', '0x00'], timestamp: 1723602203.6870737
id: 0x511, data: ['0x00', '0x10', '0xba', '0x1c', '0xc9', '0xf3', '0xf6', '0x4f'], timestamp: 1723602203.7160738
id: 0x385, data: ['0x00', '0x9b', '0xca', '0xe7', '0x00', '0xbe', '0x94', '0x80'], timestamp: 1723602203.745574
id: 0x4fe, data: ['0x00', '0x00', '0x00', '0x00', '0xc5', '0x00', '0xa9', '0xed'], timestamp: 1723602203.7745738
id: 0x6d6, data: ['0xc1', '0x00', '0x00', '0x00', '0x00', '0x00', '0xbd', '0x00'], timestamp: 1723602203.806574
id: 0x0c8, data: ['0xc4', '0xcf', '0xf6', '0x21', '0x32', '0x52', '0x4a', '0x35'], timestamp: 1723602203.8370745
id: 0x542, data: ['0x00', '0xb0', '0xe6', '0xa8', '0xda', '0x4a', '0x00', '0xdc'], timestamp: 1723602203.867074
id: 0x5ca, data: ['0x00', '0x00', '0x00', '0xad', '0x00', '0x7c', '0x00', '0x00'], timestamp: 1723602203.897574
id: 0x0e1, data: ['0x74', '0x00', '0x5f', '0x7e', '0x0e', '0x00', '0x57', '0x00'], timestamp: 1723602203.9265738
id: 0x71b, data: ['0xbc', '0x00', '0x2a', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602203.9575734
id: 0x682, data: ['0x9a', '0xd2', '0x1c', '0xb5', '0x00', '0x00', '0x00', '0xb9'], timestamp: 1723602203.9880738
id: 0x575, data: ['0xe2', '0x3c', '0xbd', '0x00', '0x26', '0x18', '0x28', '0x00'], timestamp: 1723602204.0175743
id: 0x65c, data: ['0xca', '0x93', '0xb5', '0x12', '0x6e', '0x24', '0xe8', '0xc8'], timestamp: 1723602204.0460742
id: 0x5fc, data: ['0x00', '0x00', '0x3d', '0x12', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602204.0765738
id: 0x3b7, data: ['0x30', '0x00', '0x00', '0x51', '0xca', '0x00', '0x28', '0x00'], timestamp: 1723602204.1065738
id: 0x15d, data: ['0x55', '0x4e', '0xd9', '0x69', '0xd8', '0xaf', '0xc2', '0xa0'], timestamp: 1723602204.1360738
id: 0x035, data: ['0xef', '0x97', '0x64', '0x53', '0x5c', '0x7e', '0xc4', '0x58'], timestamp: 1723602204.167574
id: 0x37d, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x17', '0x00'], timestamp: 1723602204.1995745
id: 0x7e2, data: ['0xd8', '0x31', '0x18', '0x8b', '0xab', '0x0b', '0x00', '0x30'], timestamp: 1723602204.231576
id: 0x527, data: ['0x00', '0xda', '0x00', '0x00', '0x00', '0xf2', '0x00', '0x00'], timestamp: 1723602204.2645733
id: 0x4a9, data: ['0x92', '0xc8', '0xf9', '0xc6', '0x00', '0x2b', '0x9b', '0x8d'], timestamp: 1723602204.2965736
id: 0x384, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x91', '0x00', '0xb5'], timestamp: 1723602204.3265738
id: 0x287, data: ['0x00', '0x0f', '0x00', '0x00', '0x00', '0xb1', '0x59', '0x56'], timestamp: 1723602204.3560734
id: 0x6ab, data: ['0x51', '0xbe', '0x73', '0x00', '0x0f', '0xd5', '0x00', '0x01'], timestamp: 1723602204.3855736
id: 0x330, data: ['0x5e', '0x62', '0x00', '0x00', '0x2d', '0x00', '0xe1', '0x00'], timestamp: 1723602204.414073
id: 0x7e7, data: ['0x00', '0x00', '0x00', '0x00', '0xd6', '0x78', '0xe9', '0x6a'], timestamp: 1723602204.447074
id: 0x3b9, data: ['0x5d', '0x6c', '0x49', '0x60', '0x96', '0x00', '0xc0', '0x00'], timestamp: 1723602204.4780738
id: 0x4c4, data: ['0xb8', '0x2c', '0x09', '0xdd', '0xd2', '0xa5', '0x61', '0x00'], timestamp: 1723602204.509074
id: 0x4a7, data: ['0xf6', '0x12', '0x3b', '0x00', '0x10', '0x00', '0x24', '0x62'], timestamp: 1723602204.5385737
id: 0x1e4, data: ['0x47', '0x00', '0x00', '0xb4', '0x01', '0x00', '0xf9', '0x97'], timestamp: 1723602204.567574
id: 0x101, data: ['0x59', '0x61', '0x8e', '0x64', '0xa8', '0x4e', '0x57', '0xcc'], timestamp: 1723602204.5995736
id: 0x1e3, data: ['0xef', '0xcf', '0x88', '0x00', '0x67', '0x8e', '0xbd', '0x60'], timestamp: 1723602204.630076
id: 0x5ce, data: ['0x49', '0x7d', '0x39', '0xe8', '0xf6', '0x90', '0x89', '0x87'], timestamp: 1723602204.6630764
id: 0x3ed, data: ['0xaf', '0x00', '0x00', '0x6d', '0xce', '0x00', '0x29', '0x00'], timestamp: 1723602204.6970825
id: 0x42f, data: ['0x00', '0x00', '0x2a', '0x00', '0xda', '0x34', '0x91', '0x3a'], timestamp: 1723602204.7330754
id: 0x77b, data: ['0xfc', '0xa0', '0x55', '0x32', '0x00', '0xc3', '0x06', '0x71'], timestamp: 1723602204.7750735
id: 0x41c, data: ['0x83', '0x00', '0xd8', '0x00', '0x7d', '0x00', '0x8a', '0x00'], timestamp: 1723602204.8060756
id: 0x18e, data: ['0x21', '0xd4', '0x5b', '0xf2', '0x00', '0xec', '0x00', '0xe6'], timestamp: 1723602204.8335748
id: 0x20c, data: ['0x00', '0x00', '0x00', '0xed', '0x00', '0xc9', '0x3f', '0x00'], timestamp: 1723602204.864574
id: 0x55e, data: ['0xe3', '0x00', '0x00', '0x80', '0x00', '0xea', '0x00', '0x00'], timestamp: 1723602204.895574
id: 0x52b, data: ['0xc6', '0xc0', '0x8d', '0x7e', '0x87', '0x4d', '0x00', '0x00'], timestamp: 1723602204.9275737
id: 0x268, data: ['0x00', '0x00', '0x83', '0x00', '0x9e', '0x00', '0x7d', '0xb0'], timestamp: 1723602204.9570742
id: 0x1c8, data: ['0x00', '0x92', '0xed', '0x00', '0xc7', '0x64', '0x00', '0x00'], timestamp: 1723602204.9860742
id: 0x6d1, data: ['0x8e', '0x00', '0x00', '0xf3', '0x01', '0x00', '0xdd', '0x00'], timestamp: 1723602205.0160737
id: 0x7b4, data: ['0xab', '0x06', '0xf7', '0x64', '0x00', '0x59', '0x1b', '0x82'], timestamp: 1723602205.0465739
id: 0x656, data: ['0x49', '0x58', '0x00', '0x3b', '0x00', '0xa6', '0x19', '0xf4'], timestamp: 1723602205.0805745
id: 0x694, data: ['0x1f', '0x00', '0x00', '0xae', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602205.112574
id: 0x7bc, data: ['0x00', '0xd8', '0xa0', '0x51', '0x79', '0x22', '0x00', '0x75'], timestamp: 1723602205.144074
id: 0x7f6, data: ['0x67', '0x00', '0x00', '0x00', '0x00', '0x00', '0x34', '0x00'], timestamp: 1723602205.177574
id: 0x1e2, data: ['0x69', '0xce', '0x04', '0x64', '0xe9', '0x88', '0x67', '0xdd'], timestamp: 1723602205.206574
id: 0x7e4, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x9a', '0x00', '0xf2'], timestamp: 1723602205.2375739
id: 0x742, data: ['0x59', '0x6a', '0x00', '0xf3', '0x5b', '0x31', '0x5d', '0x1a'], timestamp: 1723602205.268574
id: 0x3c0, data: ['0x41', '0x00', '0xae', '0x3e', '0x00', '0xde', '0x2e', '0xfb'], timestamp: 1723602205.300074
id: 0x40e, data: ['0x79', '0x84', '0xba', '0x00', '0x00', '0x00', '0xa4', '0x3e'], timestamp: 1723602205.3325734
